266 contests
rank	name	rating	participations
1458	veryvanilla	2225.258663444917	17
1459	yinghaotaiwan	2225.2419908476268	48
1460	blacksea3_nju	2225.201243459057	10
1461	catlemon	2224.632362669858	15
1462	meepo2	2224.4109134688597	16
1463	jdh	2224.3611541434875	8
1464	fuliucansheng	2224.291898365623	10
1465	tomzy	2224.0804639593584	54
1466	great_white	2223.991090537682	41
1467	titia	2223.882456492736	39
1468	Yuehan1994	2223.8404855806607	61
1469	kakegupta	2223.7566624349993	45
1470	parfenov	2223.5378420999814	15
1471	Benjyman	2223.43627612227	11
1472	EUqr2c2cjD8nuX5K	2223.4289809453853	10
1473	cooby666	2223.24402691456	89
1474	CS673	2223.1321424245834	3
1475	chauncylee	2223.0186688534354	23
1476	qiurisy	2222.833164949916	23
1477	fiveface	2222.729911443087	74
1478	linchpin	2222.6525835554908	8
1479	zoro_2278	2222.399950073916	15
1480	chenreddy0207	2222.392361042467	23
1481	evanlb	2222.379219732632	79
1482	lucasschm	2222.3613786803885	20
1483	dotuas	2222.342155142514	140
1484	limuyu	2222.27698990836	26
1485	VonEinzbern	2222.256039813516	20
1486	quynhtruong1304	2222.140046314347	18
1487	Dregathar	2221.9449635992355	21
1488	nianyi	2221.9199178860304	35
1489	useliuqing	2221.649609132812	67
1490	davyroosevelt	2221.6052081678235	45
1491	jdluckyday	2221.298097822904	44
1492	nots0fast	2221.2850160523626	12
1493	txlbgm_ja	2221.1963930108914	47
1494	tianxind	2221.0887801866047	12
1495	hwei002	2221.0230514263885	127
1496	user7612p	2220.756167418378	61
1497	Centurion7	2220.4230797360615	133
1498	syimyuzya	2220.2356593087748	9
1499	mortal42	2220.215756751826	55
1500	HaSmFrom	2219.880881586245	5
1501	Gowe	2219.8643093547275	61
1502	sazas	2219.685180614089	50
1503	acw_hututu	2219.6626526902287	12
1504	Berwyn	2219.527333151707	36
1505	ftrfrmrcdr	2219.5040503252694	23
1506	hallosea	2219.402882672443	40
1507	Liangyulin	2219.3618819353674	27
1508	457368837	2218.961853578402	44
1509	comonad	2218.837250003445	19
1510	YinuoWang	2218.817185316552	31
1511	kayroger	2218.7235703070955	4
1512	prem_cse	2218.564256439193	24
1513	bradleyW	2218.5305137747614	33
1514	minz-2	2218.450519320769	32
1515	gag123	2217.8501162666366	9
1516	lingwdd	2217.7307157760897	53
1517	zhengyuyu123	2217.6276935629853	55
1518	wangbin2360	2217.597589661898	36
1519	gongtiancheng2012	2217.535592593362	14
1520	ankit_6776	2217.410383211646	27
1521	zxMrlc	2217.1505272229324	22
1522	Monologue-S	2216.9583322764643	23
1523	vitorvgc	2216.9514057710794	73
1524	kinssang	2216.927900790857	9
1525	tarptaeya	2216.8673416022702	22
1526	jeffreyhu8	2216.7781814953414	46
1527	rotemzzz	2216.7130306370486	9
1528	smga	2216.7008150996944	13
1529	jieshentzuai	2216.516512239145	6
1530	coderbd	2216.496745102633	22
1531	wangfeng1027	2216.42227468438	16
1532	hemendra	2216.327259753246	16
1533	8939123	2216.285469492693	28
1534	Jsnwu	2216.2303781622604	22
1535	calcsaransh	2216.0798892564426	25
1536	scau_grated	2215.9861279984134	105
1537	yinma203	2215.9608852852252	11
1538	siranjoy	2215.8708370032723	24
1539	rui-bu-ke-dang-cr-main	2215.766755460971	53
1540	baluteshih	2215.700009941227	6
1541	user9026b	2215.3442464321884	26
1542	Tanguilol	2215.0554125212757	46
1543	O_O_O_O	2214.9286989535735	10
1544	sirius00	2214.6463831938954	12
1545	yejung1234	2214.6179431214714	23
1546	prinnyw	2214.602700357684	36
1547	bozh2345	2214.305306457976	45
1548	flyg	2214.257237046853	147
1549	supermatthew	2214.0474483926764	32
1550	tmoux	2213.9480474538036	5
1551	laiden	2213.865419515749	9
1552	LoveLapras	2213.804845112692	31
1553	manthanpatel_14	2213.666236152964	19
1554	LaughingWithWallace	2213.6487689976693	35
1555	is03wlei	2213.4209382621952	20
1556	urimaj	2213.2606633230826	42
1557	sandychen	2213.2486796204407	19
1558	testtest123321	2213.2420422806836	9
1559	mickeyandkaka0	2213.1739204021765	12
1560	meezoo	2213.0487009986405	44
1561	Acepted	2213.001949301615	54
1562	lumax	2212.875677148501	3
1563	ygao727	2212.852398251687	50
1564	payall4u	2212.7669451855054	100
1565	deyu4n	2212.557055305895	72
1566	enraged	2212.554562617481	34
1567	brthyyjp	2212.471238439484	13
1568	elleryqueenhomels	2212.41575000499	56
1569	jrengineer	2212.3347721153527	10
1570	NPE_TLE	2211.8293006178055	31
1571	fatalme	2211.677050721768	73
1572	denjoy___	2211.4038281286216	56
1573	deepak022	2211.1385782604702	13
1574	jules-megumi	2209.9961232212127	13
1575	hongyunyan	2209.861613735667	18
1576	jesse_jiexi	2209.622914138628	35
1577	eumathes	2209.609358207554	48
1578	Ruian	2209.504472620034	35
1579	longfang	2209.502420447825	46
1580	Const5215	2209.3890518885773	15
1581	kai_yang	2209.2406756828145	34
1582	nishsab	2209.1469459384175	35
1583	hejian2356	2209.0267165307214	39
1584	baydashkin	2209.0143814417247	44
1585	joysword	2208.9839053737783	76
1586	mhelvens	2208.826524749698	26
1587	hliu94	2208.7950729708273	164
1588	eunoia_1729	2208.7514996682153	24
1589	liuhb86	2208.321008853874	16
1590	RelaxTime	2208.3006693671146	6
1591	liquid_science	2208.2376149134057	39
1592	dxyinme	2208.0803849686686	19
1593	xhuaoe	2208.0073365993626	125
1594	doraemon1293	2207.7973103415175	77
1595	homily707	2207.5978039897295	31
1596	zhangwenyao	2207.5959087685233	40
1597	morningsyj	2207.558754850554	11
1598	zaozhe	2207.501694283168	27
1599	MrJia1997	2207.478877845564	8
1600	ReMindL	2207.447351657765	16
1601	ainomelody	2207.4092316285028	32
1602	JOHNKYON	2207.335450919266	15
1603	tiennam	2207.335106230208	5
1604	Nikitosh	2207.3332880520156	6
1605	dj2014	2207.2613703983066	14
1606	liulx15	2207.1840285077506	24
1607	nirvana_rsc	2207.1056463046043	74
1608	MakiSz	2207.0569173438744	24
1609	Aylup	2206.983569070551	25
1610	fun4LeetCode	2206.8749009064736	48
1611	yianshi	2206.5777341096596	16
1612	xhcqup	2206.487891940689	56
1613	mizard	2206.4204075046027	26
1614	baislsl	2206.3223484370014	19
1615	crystalmiumiu	2206.1125787443275	41
1616	clwysama	2205.849440122857	15
1617	csdu-gou	2205.7684687536544	66
1618	piscesdream-7	2205.69064749973	11
1619	liucc09	2205.6412962693357	24
1620	firee	2205.585662704079	10
1621	SID6123	2205.5259929815566	46
1622	VVKot	2205.486747784245	35
1623	outvoider	2205.459669198683	83
1624	Time_Space	2205.3127348265343	16
1625	LZH_Yves	2205.276938811914	50
1626	augustus3	2205.253793176139	49
1627	dangqian	2205.207440331188	27
1628	SEV1	2205.085308291018	5
1629	theOtherWC	2205.016404182163	49
1630	forestschao	2205.010527471441	49
1631	Sariabell	2204.959817428286	26
1632	StrangeCloud9	2204.922026347807	19
1633	pavlovoleg4889	2204.9113829862076	15
1634	vkgames	2204.781890996725	14
1635	szhao28	2204.113315380332	16
1636	alighters	2204.056117820118	34
1637	dyshko	2203.969963571021	18
1638	mingxinlu	2203.648449435117	31
1639	jonathantsang	2203.588980319877	95
1640	iago2007	2203.456209100545	27
1641	adayxiang	2203.4087530100905	95
1642	iiimisery	2202.5869097043364	32
1643	binsjl	2202.552881269228	4
1644	Hdddd	2202.5419324518643	13
1645	minwoo33park	2202.393166083815	13
1646	renodora0901	2202.261088135379	22
1647	s4chin	2201.958866008035	14
1648	svankoot	2201.9477204345403	36
1649	eloelz	2201.833088816374	31
1650	hao102	2201.753446474493	62
1651	nemokwy	2201.7059843503184	23
1652	tyagivaibhav	2201.452449270822	10
1653	cszqwe	2201.2890060949658	6
1654	Koihik	2200.9768315339684	14
1655	chirag11032000	2200.857634644633	7
1656	vbsinha	2200.8248272865358	21
1657	eariza	2200.773387967297	28
1658	practiceboyy	2200.7677158409797	8
1659	zhudhjen	2200.760533801646	24
1660	lfwzc	2200.6633272377517	74
1661	harshal_78	2200.5671842796046	22
1662	machaohcun	2200.550905965401	46
1663	wangzz15	2200.26565501482	17
1664	arnabghatak22	2200.257317518055	19
1665	hubo1016	2199.764060477416	4
1666	rustafarian	2199.7628014611273	14
1667	gfxcc	2199.759471896723	17
1668	lz1199	2199.6968931530846	9
1669	mohitsvnit093	2199.5035834753826	17
1670	_mrsn_	2199.47680965283	40
1671	ASOP	2199.4693759590928	64
1672	BQP	2199.3622671558983	13
1673	mu-ming-7	2199.2882051106008	5
1674	tlongeri	2199.218638079816	24
1675	walkbird	2199.214862441291	27
1676	yan-yao-_mah0me	2198.8112133602876	33
1677	Stomach_ache	2198.620658971434	78
1678	FrenkieDeJong	2198.45820918666	53
1679	Kude	2198.178011898194	9
1680	jainor	2198.061976320835	15
1681	ho_long	2198.0121473864215	34
1682	renjunyao	2197.9109078568963	44
1683	forlastdance	2197.9024441780753	22
1684	aiifabbf	2197.886659520521	101
1685	ars0	2197.790998117668	40
1686	xyzzzzzzzz	2197.664109417294	13
1687	Asurudo	2197.651702708959	79
1688	allister	2197.4221594650435	75
1689	RedcolorofXN	2197.400750817683	76
1690	derekjohn	2197.3992715199843	59
1691	zkq609	2197.380451588564	53
1692	abels1	2197.2637873333942	65
1693	x-boy	2197.1431703342937	71
1694	Juny1He	2196.736399245229	65
1695	yunkun	2196.632532165849	38
1696	maozaozao1	2196.6274078000147	97
1697	shuchenc	2196.371629459646	85
1698	sumandinu	2196.347718619917	33
1699	zhudiwei	2196.300325543168	34
1700	tu-bo-shu-8	2196.2473668986872	52
1701	ffbh	2196.0476044301895	27
1702	iTeleportal	2195.9584838508513	10
1703	edkeeper	2195.8452440345504	23
1704	loveofsky1987	2195.7736467312125	34
1705	dibery	2195.718895186028	17
1706	No_Name	2195.570901645867	12
1707	hs1239	2195.5282307207904	55
1708	Junbo1226	2195.2242482090937	29
1709	mskadr	2195.1722340259803	13
1710	jamesfan1101	2195.0649852007405	60
1711	blueye	2194.974280122858	85
1712	pan7	2194.9199511606444	14
1713	kaisssssssssss	2194.917948555619	20
1714	pvkhoi	2194.788471344983	16
1715	xuyanzhe	2194.634448681535	32
1716	jialuzh	2194.581283940203	16
1717	jian-liao	2194.534968912822	60
1718	yakumorin	2194.2638213435807	3
1719	zzcgogogo	2194.1725313844563	122
1720	xbr	2194.051110688656	13
1721	skylines	2193.93294573658	7
1722	apoorvagarwal777	2193.93165962223	22
1723	Bruno1	2193.9188908527813	23
1724	garfield175	2193.842561447287	14
1725	yikangrui	2193.5882414938055	17
1726	Balez	2193.5866773561625	19
1727	potterxu	2193.2970924947626	33
1728	tangalai	2193.135397348588	74
1729	gech_guy	2192.9600652035215	14
1730	CHEN0426	2192.915513291438	88
1731	sukeyzhou	2192.7631163069454	80
1732	user9823	2192.7169547089948	28
1733	noahs	2192.550630453283	41
1734	huanglin	2192.5503129845606	22
1735	miacxj	2192.481922441035	32
1736	jiazhou	2192.4692505805338	62
1737	teyuchang	2192.3789878303783	15
1738	society765	2192.3537463568027	84
1739	sweetiee	2192.3100985165574	14
1740	Andrew-Angrew	2192.302788208638	5
1741	archmage	2192.089606063791	67
1742	voyageck	2192.037781838634	22
1743	chao-yi-xing-long	2192.001651796952	62
1744	lijinglun	2191.985665530341	122
1745	applewolf	2191.740483274986	74
1746	libricardo	2191.700881021733	24
1747	roeexu	2191.6178876164404	63
1748	lazzzis	2191.5553371066544	19
1749	kariters	2191.465322348148	52
1750	hahaha	2191.3241294476	47
1751	1Ih12Ut1Du	2191.3229888252545	9
1752	018429	2191.1731855120897	74
1753	lilidavid	2191.172624807296	195
1754	wrangle1005	2191.0901338497006	45
1755	Sakamono	2190.8974538590364	147
1756	HaKu	2190.670949590824	83
1757	roujiang	2190.6658731796733	11
1758	u2takey2	2190.6551019102026	39
1759	xiong-bao-2	2190.499479065664	10
1760	sakurawars20	2190.4959185166203	48
1761	mikit	2190.4711900278926	5
1762	summerzhou	2190.391940187195	42
1763	flatdot	2190.183720832031	10
1764	litall	2190.009143792348	36
1765	Nandu	2189.9841704969317	72
1766	cctest	2189.92657476417	42
1767	mimicmasterax	2189.7701792245857	39
1768	darcylmx	2189.7438687763524	21
1769	ChelsieZ	2189.7426522160736	43
1770	kmshihabuddin	2189.5635134397776	64
1771	humochen	2189.4708713421883	25
1772	y9527	2189.4707278513056	45
1773	verysupermajia	2189.4546741216604	11
1774	lcy-36	2189.1686744421067	20
1775	cuiwanyun	2189.0049831200104	15
1776	pramitb	2188.991693187528	60
1777	Kouei	2188.827783161691	40
1778	cifer828	2188.6640648021357	50
1779	lavender730	2188.5395540325517	76
1780	zym3008	2188.5017046387743	18
1781	seaskylwl	2188.3508358474674	34
1782	cgsgak1	2188.314605325867	32
1783	_lt_zyc-2	2188.2904872688314	9
1784	jiang-hai-ji-yu-sheng	2188.061784941539	10
1785	andyepeacebow	2187.876464326994	31
1786	Han_03g	2187.7851890447178	18
1787	axiba-4	2187.767817863727	15
1788	bluesky999	2187.6747296606222	205
1789	regiusquant	2187.397170968674	15
1790	YannYang	2187.260160387713	22
1791	igamegum	2187.1968085362955	79
1792	polpolpol	2187.0710228905796	8
1793	hamsik	2186.8499093740575	22
1794	abc286d	2186.759870685289	23
1795	lsmll	2186.687069386244	2
1796	shaurya024	2186.6716428725617	62
1797	506140166	2186.6589362122722	41
1798	caozl-2	2186.6464734040946	59
1799	liuliuii-m	2186.4353484652725	17
1800	ccloudy	2186.2597964901497	73
1801	jatsu	2186.2002271954852	27
1802	thumbpixels	2186.1686519114887	96
1803	striver	2186.117747465126	7
1804	lisali2019	2186.0927389384415	28
1805	heit	2186.066601025374	62
1806	dengl11	2186.0402113448754	28
1807	VarunR	2185.8672216027167	27
1808	dontquit	2185.442125623924	11
1809	apluscs	2185.2616660970666	27
1810	john_shelvin	2185.2567004563784	45
1811	DCXiaoBing	2185.2309409211252	47
1812	yzisyz	2185.1838736072004	141
1813	zyyyyy-25	2185.156010972236	9
1814	percywtc	2184.9848727385206	4
1815	whatjjy2521	2184.978081955893	8
1816	bugdone	2184.8774584341404	21
1817	Shahraaz	2184.809328236645	33
1818	newbie-19	2184.767481564954	51
1819	wcwswswws	2184.690219275821	127
1820	WashSwang	2184.389079243996	9
1821	DBabichev	2184.1096949661937	20
1822	pekempey	2184.0558053097793	6
1823	rohan03	2183.8532666144865	13
1824	geek_geek	2183.6937579370033	55
1825	ww32cc	2183.5270333888748	56
1826	mouryou	2183.471928532962	17
1827	KiligQ	2183.468266424938	18
1828	wangyxwyx	2183.323717484494	62
1829	_nyaruko	2183.242175373293	4
1830	fatminmin	2183.1326423700484	32
1831	nptwz	2183.054808234676	8
1832	ydylwj23	2182.6856106506148	22
1833	hunsmore-SNL0Zgj5Rb	2182.3530781346653	25
1834	CharlesW	2182.3492905047906	30
1835	TonyWu	2182.256873371646	31
1836	tonyli00000	2182.0616219192743	5
1837	patrickm	2181.95694812923	59
1838	sk-k	2181.878565193101	31
1839	haha0123	2181.7682885691643	25
1840	LucienZhang	2181.663207184452	45
1841	Pogger	2181.516744909279	7
1842	stostap	2181.4871029481187	9
1843	war-war-toe	2181.3306368231492	13
1844	0219nice	2181.1981004877593	76
1845	shahnirmit2503	2181.074266037584	14
1846	readonly_true	2180.916390653393	27
1847	Helenlen	2180.7993184901857	43
1848	zakyking	2180.702485079955	16
1849	luke-96	2180.6158779262914	19
1850	atulgarg	2180.420317066767	19
1851	guzh870423	2180.406621780211	103
1852	simann	2180.323690257662	18
1853	shinan88888	2180.0726434817234	24
1854	Hashss	2180.030044757177	9
1855	alainlou	2179.9685502618913	67
1856	ap1008	2179.9624313282307	24
1857	TobeABetterMan	2179.9059304191132	111
1858	fzhang74	2179.830160503148	16
1859	yuiouiop	2179.6058072757723	15
1860	Simpleson	2179.444907894567	55
1861	Jankin_Lv	2179.3986043532036	25
1862	katapan	2179.2689716136942	36
1863	maxxxm	2179.236372768986	20
1864	danmaas	2179.008646551341	8
1865	kennyt	2178.955882541361	24
1866	naeioi	2178.905178515053	13
1867	gracious	2178.588043486662	49
1868	its_aks_ulure	2178.5336962715373	10
1869	javkhlan	2178.528059959724	52
1870	marlon_	2178.456120944501	59
1871	smoon1989	2178.181325838451	66
1872	ryo_n	2178.160030537062	56
1873	chen-qi-27	2178.1373852186794	22
1874	Jayzhang	2178.0616364327907	17
1875	cyn3966	2177.9935450183557	28
1876	K3vinCHen	2177.908529740469	12
1877	washerman	2177.807816991834	18
1878	gribs	2177.695896071513	10
1879	nycshisan	2177.548893556502	30
1880	pkacprzak	2177.5160759587775	8
1881	AwM	2177.406858042617	31
1882	HackToOracle	2177.3936242651343	54
1883	john35452	2177.3824956495782	65
1884	hotinherre	2177.3575896268535	40
1885	daren	2177.166864091645	14
1886	rozhkov	2177.1363076466732	50
1887	netcon	2177.112503950018	34
1888	yan-hai-she	2177.0144463092643	93
1889	ritam777	2176.8690455873702	50
1890	CUIJIAHAO	2176.6762890411956	52
1891	ChanningPan	2176.6399559600245	33
1892	talkscheap	2176.4653314098277	56
1893	17gaziz	2176.432753950761	67
1894	sevenbunny	2176.339110635497	7
1895	WaxOnWaxOff	2176.2449267884635	163
1896	stdll00	2176.0884082003595	8
1897	Forsythia	2176.082598056634	14
1898	meeeendko	2176.0344524971315	6
1899	FlyingEggplant	2175.9885709539135	39
1900	june_waves	2175.98034554838	11
1901	ywwy	2175.8077617026115	25
1902	womogenes	2175.8047047071013	49
1903	mufeng321	2175.7958973952227	23
1904	SineSu	2175.594693581973	5
1905	orcax	2175.3892626835204	37
1906	suri_kumkaran	2175.3836731143924	31
1907	yasufumy	2175.1722338835125	59
1908	mayank12559	2175.1444953323025	65
1909	allanxu75	2175.014991884135	9
1910	DrCarbs	2174.897226694715	15
1911	NewbieIntern	2174.7730775351074	40
1912	di-si-ren-cheng-n	2174.5655881333655	17
1913	vipinmahan	2174.492026277814	22
1914	kazuya-w	2174.3369234283846	18
1915	SamZhou19815	2174.226304177596	26
1916	liu_shen	2174.2037386380644	9
1917	sergio10barca	2174.193088287589	65
1918	AchillesRahin	2174.1011737217577	44
1919	Lareine	2173.824369486801	92
1920	fwang	2173.7164511498468	11
1921	samk522	2173.6184369993057	82
1922	xieofxie	2173.513947805263	22
1923	gagika	2173.4577679376875	10
1924	xzqforever	2173.3801236583436	22
1925	yogykwan	2173.334730694741	28
1926	215128912	2173.3040712572624	21
1927	ziyeqinghan	2173.1458688838843	35
1928	user1306	2173.058908097677	29
1929	finshope	2172.9771468247095	47
1930	foreveriii	2172.812548391788	9
1931	im0qianqian	2172.511886512258	54
1932	mellendo	2172.5087893872783	22
1933	fanciest	2172.4214704348215	67
1934	user1428I	2172.410549110544	34
1935	zjczxz	2172.2979414724155	20
1936	pbdpbd123	2172.1482373556237	86
1937	xu-xiao-hang	2172.1305511800824	52
1938	htkzmo	2172.102797470102	62
1939	victorj8	2172.010266289758	103
1940	aaryans	2171.9879430523256	7
1941	WindfuryBulb	2171.779363626236	37
1942	l1l2	2171.7035921971797	26
1943	taiyouski301	2171.641104083673	45
1944	OneDirection	2171.53061450011	126
1945	ipt	2171.356051505643	25
1946	rowe1227	2171.065238976084	22
1947	gilgemesh2012	2171.0454494270216	19
1948	lihaoxuan	2171.0142674076355	57
1949	chaohsienlin	2170.888409714773	8
1950	shaoholy	2170.780068833367	46
1951	sky_io	2170.609498425577	41
1952	arton	2170.4314681102737	48
1953	tiandaliu	2170.3473520810403	34
1954	xinxinw1	2170.216904708468	13
1955	shiuang	2170.147962550251	26
1956	java14	2170.1360579161037	9
1957	zl307	2169.9518517432357	49
1958	han3do	2169.8887648731684	15
1959	mangoman	2169.855427158595	41
1960	yuanb10	2169.8210647178066	79
1961	YaoyaoChang	2169.7999362948135	32
1962	acme	2169.6257812462723	85
1963	goodhope	2169.4761221935246	32
1964	georgeworkhard	2169.3731137916398	60
1965	SweetSheryl	2169.3183930274163	82
1966	cmpunk123	2169.050874198008	57
1967	yhjiang36	2168.9833307792883	30
1968	Oking123	2168.954250765429	34
1969	youjump	2168.77038680319	35
1970	jhlv	2168.4056820195897	46
1971	pichulia	2168.2973079383373	2
1972	user3789p	2168.2128692092606	13
1973	hyding	2168.1402269887267	31
1974	Arpan_Bhowmik	2168.1237181610163	37
1975	KotG	2167.967379877029	24
1976	tfatdos	2167.855758200936	40
1977	chenbaozhen	2167.688433079584	12
1978	SkyerStorM	2167.682099643567	50
1979	cgraff	2167.6545034237024	29
1980	keithnull	2167.555797275655	19
1981	Chi_Zhang	2167.4601370353275	53
1982	siyuan_huang	2167.3917615377923	10
1983	Again64	2167.2942200903626	32
1984	n0rma	2167.1956822855186	24
1985	sunlibin	2166.948377328009	18
1986	badriisurmi	2166.913249336624	17
1987	s53cao	2166.7039179397307	29
1988	asembl	2166.5143431528422	8
1989	josefchung2	2166.434765905806	8
1990	snlia	2166.348217601581	13
1991	peichaoD	2166.265542539841	19
1992	neodooth	2166.247519982843	24
1993	shivam_2018	2166.1381186083377	24
1994	gidpfeffer	2166.121793325159	33
1995	800	2166.074827799089	33
1996	paopaokartfu	2166.0115242443467	24
1997	null_awe	2165.9399981529614	10
1998	skasch	2165.828771268328	6
1999	xipeace	2165.8111821877196	51
2000	loick	2165.801070004644	24
2001	G_lory	2165.779083386254	24
2002	huchun87	2165.443976501591	33
2003	zearom32	2165.2924709229005	6
2004	wsy19970125	2165.2497661927678	23
2005	gtpan77	2165.247902580316	48
2006	Georgelmy	2165.151454659827	92
2007	sjtuluo	2165.145714452867	16
2008	lixxx798	2165.0706508976305	72
2009	DDrice	2164.8858182487033	4
2010	luodajun100	2164.800422018612	22
2011	abcdefat	2164.7796641229575	93
2012	rgkbitw	2164.6277073130104	25
2013	kRRRonos	2164.5918247712298	26
2014	pingany	2164.3674775045797	53
2015	kotamanegi84	2164.326829732292	6
2016	czfwd	2164.296100176592	21
2017	Raynger	2164.2908874749373	13
2018	timelength	2164.146617453614	127
2019	annachiang	2164.1280573469126	21
2020	ahoyyy	2163.9992134269987	8
2021	azy1379112	2163.9852239239103	25
2022	cooldannyboy	2163.9200381223045	137
2023	Akababa	2163.655996472103	7
2024	WarBand	2163.6309985484327	16
2025	liyz1997	2163.5554722506076	17
2026	orangesTA	2163.501271469044	56
2027	amrsna	2163.4664988502	17
2028	SGwin	2163.396861353176	75
2029	Usain	2163.287804342164	34
2030	leeking	2163.155546264956	8
2031	rohansumant	2163.1084567767684	90
2032	henryqcy	2163.047278256331	45
2033	feibilun	2163.0103366337175	20
2034	sufferingstriver	2162.6869619080367	53
2035	zhenguowcs	2162.5108982247757	21
2036	xinxin1000	2162.487473264516	68
2037	Bench0310	2162.336627393961	2
2038	enzo64	2162.2282952070236	3
2039	wanji00	2162.1777451240646	23
2040	ke7777777	2162.1734832511866	8
2041	kutar7580	2161.867302236269	14
2042	Hvivi	2161.315500000984	26
2043	lazyegg_kwy	2160.7791771872357	9
2044	FFFFFwl	2160.711471094853	6
2045	nyunyunyunyu	2160.6847947490423	11
2046	Darida	2160.4979343608206	10
2047	Zonghao_Li	2160.470421601451	12
2048	yangyangjuanjuan	2160.4481310405563	81
2049	luxy622	2160.428813225876	53
2050	camelcc	2160.383112539581	45
2051	yangro	2160.255915627001	19
2052	hangyesheng	2160.1842483264927	10
2053	Shibo_Wang	2160.1368369716847	38
2054	mehul_02	2160.0777322884737	40
2055	reborn_chris	2160.0691628367495	35
2056	mshu12	2159.8589513988227	16
2057	ClaireLee	2159.763199725692	50
2058	haozheyan97	2159.5771512574147	31
2059	wener	2159.5726219989847	33
2060	kedixa	2159.533582404793	18
2061	donghy-2	2159.442878681641	15
2062	yangyunlin	2159.420306799929	21
2063	saket4	2159.3566439860783	32
2064	ready_player074	2159.312245125572	6
2065	Nson	2159.297003543803	5
2066	minhaoxu	2159.276513072596	23
2067	navin0706	2159.2692594318896	20
2068	MissySeven	2159.184749608046	25
2069	zornlemma	2158.9426312206065	132
2070	b99202050	2158.940817138321	24
2071	pikay	2158.937438461558	27
2072	txwang_2019	2158.860260192453	24
2073	amethyst	2158.7719511678283	29
2074	alien-3	2158.7237043263467	33
2075	meiyiyan	2158.6972709931515	49
2076	mogg	2158.5488688378105	4
2077	tongtong1990	2158.502417281129	39
2078	WanGong	2158.3646736142678	91
2079	sweetandbitter	2158.3598640242894	70
2080	qingczha	2158.354791253805	2
2081	jayaprakash_a	2158.165626950902	66
2082	haku-less	2158.162021020349	67
2083	taoboquan	2158.044053764573	85
2084	julitus	2158.021868656773	53
2085	HlibHlushko	2157.9968569282873	17
2086	1334	2157.9486700928114	10
2087	xwjzds	2157.882682924167	32
2088	45821A	2157.7747845568697	91
2089	GAME_AI_Programmer	2157.625935293251	34
2090	Saharsh-R	2157.6113484438333	33
2091	xfcherish	2157.5877996685335	46
2092	simonwux1	2157.450725693914	81
2093	volodymyr_kovalenko	2157.3845988204066	47
2094	gultai4uk_r	2157.2612317208946	83
2095	tysu	2157.136614984482	23
2096	neu-zm	2157.059744694916	92
2097	lhrst	2157.0042885470607	21
2098	Splend1dChan	2156.8781817475046	21
2099	tt_last	2156.7248660455393	24
2100	tonyliang1026	2156.701631298752	28
2101	sudhanshu_mallick	2156.6745745229136	33
2102	yhluo888	2156.5832175041346	20
2103	zhouchgh	2156.5169163033984	30
2104	JeromeZhang	2156.4525521486303	54
2105	chaow108	2156.2825570940786	7
2106	ben_kwok_cy	2156.184906231973	14
2107	草你吗逼李特扣德	2156.178562623976	11
2108	pygh55	2156.141801760115	23
2109	juleetcode	2156.0422841291934	42
2110	ericlong	2156.0067634140833	44
2111	MartyByrde	2156.002529452436	22
2112	secundus	2155.8918061533145	5
2113	jfguo	2155.877559253106	13
2114	zy101050	2155.8581667819194	5
2115	Guardsman	2155.761641693311	22
2116	taobingxue	2155.707388469814	40
2117	qgu	2155.678339394739	38
2118	hassanosama007	2155.485073237547	5
2119	SillyG	2155.480832366976	37
2120	zhs2326	2155.4500752081376	38
2121	zxjcarrot	2155.4302017696923	45
2122	changeme	2155.402778799264	181
2123	leocp1	2155.3284006451513	35
2124	leetchunhui	2155.250697443895	115
2125	acw_cy	2155.246473783119	13
2126	arunsiddharth	2155.2293005666047	40
2127	infinity4471	2155.0218274303297	8
2128	fywang0327	2154.967288439356	20
2129	areke	2154.933204025159	14
2130	wangtaoking1	2154.87989349839	22
2131	lilipads	2154.726176236456	33
2132	sanxi	2154.682765542346	31
2133	shenw1991	2154.6815802407828	14
2134	evlinkov	2154.6303894370794	2
2135	lmzqwer2	2154.623787701096	9
2136	mohit7153	2154.5971111976473	22
2137	tclh123	2154.4927774590283	28
2138	hlxing	2154.478656610833	43
2139	nishant6200	2154.4552137454352	3
2140	tumba_umba	2154.3837347934023	16
2141	kid1412-4	2154.3620878179927	24
2142	Abhishek_Saini	2154.3400934834513	14
2143	Zhang957	2154.2833278478306	9
2144	Umlao	2154.0777891596267	63
2145	HarrrryLi	2154.0729296259724	25
2146	min13er	2154.0464824079754	43
2147	n3rdslqyer84	2153.8884651582375	27
2148	parasite13	2153.535004800859	44
2149	jerryhui	2153.514239368936	25
2150	pg12	2153.505331225662	20
2151	jasonshieh	2153.4346491116	158
2152	cutejumper	2153.407260006995	19
2153	sakuragi1111	2153.317409552839	20
2154	ruiiya	2153.1983688636933	12
2155	GardenAAA	2153.119886058795	31
2156	chinnkarahoi	2153.0447244644165	3
2157	lstytld	2153.026430058459	15
2158	junsuper	2152.9880524698365	21
2159	wyr123	2152.973724765047	12
2160	z123k3	2152.906550082281	82
2161	poiriot	2152.893402211648	44
2162	Joe97	2152.7925753306927	19
2163	clared	2152.7855376857897	39
2164	JumHorn	2152.6396004116027	60
2165	kaihaohust	2152.6092027739837	48
2166	jimms	2152.5557931692692	38
2167	zhou199812	2152.4784136903413	23
2168	ruizhehou	2152.4734012715026	16
